"sentence_id","kalimat","token","bio_tag"
282,"pengalamannya ga sesuai ekspektasi, mesti booking dulu","mesti","I-CLAUSE"
282,"pengalamannya ga sesuai ekspektasi, mesti booking dulu","booking","I-CLAUSE"
282,"pengalamannya ga sesuai ekspektasi, mesti booking dulu","dulu","I-CLAUSE"
283,"pantainya rame parah, tapi jauh","pantainya","B-CLAUSE"
283,"pantainya rame parah, tapi jauh","rame","I-CLAUSE"
283,"pantainya rame parah, tapi jauh","parah,","I-CLAUSE"
283,"pantainya rame parah, tapi jauh","tapi","I-CLAUSE"
283,"pantainya rame parah, tapi jauh","jauh","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","view-nya","B-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","ga","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","sesuai","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","ekspektasi,","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","next","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","time","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","mau","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","balik","I-CLAUSE"
284,"view-nya ga sesuai ekspektasi, next time mau balik lagi","lagi","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","hotelnya","B-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","ga","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","sesuai","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","ekspektasi,","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","ga","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","dateng","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","ke","I-CLAUSE"
285,"hotelnya ga sesuai ekspektasi, ga nyesel dateng ke sini","sini","I-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","makanannya","B-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","ga","I-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","sesuai","I-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","ekspektasi,","I-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","cocok","I-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","buat","I-CLAUSE"
286,"makanannya ga sesuai ekspektasi, cocok buat healing","healing","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","view-nya","B-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","recommended","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","bgt,","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","next","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","time","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","mau","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","balik","I-CLAUSE"
287,"view-nya recommended bgt, next time mau balik lagi","lagi","I-CLAUSE"
288,"tempatnya recommended bgt, cocok buat healing","tempatnya","B-CLAUSE"
288,"tempatnya recommended bgt, cocok buat healing","recommended","I-CLAUSE"
288,"tempatnya recommended bgt, cocok buat healing","bgt,","I-CLAUSE"
288,"tempatnya recommended bgt, cocok buat healing","cocok","I-CLAUSE"
288,"tempatnya recommended bgt, cocok buat healing","buat","I-CLAUSE"
288,"tempatnya recommended bgt, cocok buat healing","healing","I-CLAUSE"
289,"tempatnya agak kecewa sih, tapi jauh","tempatnya","B-CLAUSE"
289,"tempatnya agak kecewa sih, tapi jauh","agak","I-CLAUSE"
289,"tempatnya agak kecewa sih, tapi jauh","kecewa","I-CLAUSE"
289,"tempatnya agak kecewa sih, tapi jauh","sih,","I-CLAUSE"
289,"tempatnya agak kecewa sih, tapi jauh","tapi","I-CLAUSE"
289,"tempatnya agak kecewa sih, tapi jauh","jauh","I-CLAUSE"
290,"pengalamannya biasa aja, mesti booking dulu","pengalamannya","B-CLAUSE"
290,"pengalamannya biasa aja, mesti booking dulu","biasa","I-CLAUSE"
290,"pengalamannya biasa aja, mesti booking dulu","aja,","I-CLAUSE"
290,"pengalamannya biasa aja, mesti booking dulu","mesti","I-CLAUSE"
290,"pengalamannya biasa aja, mesti booking dulu","booking","I-CLAUSE"
290,"pengalamannya biasa aja, mesti booking dulu","dulu","I-CLAUSE"
291,"servicenya recommended bgt, mesti booking dulu","servicenya","B-CLAUSE"
291,"servicenya recommended bgt, mesti booking dulu","recommended","I-CLAUSE"
291,"servicenya recommended bgt, mesti booking dulu","bgt,","I-CLAUSE"
291,"servicenya recommended bgt, mesti booking dulu","mesti","I-CLAUSE"
291,"servicenya recommended bgt, mesti booking dulu","booking","I-CLAUSE"
291,"servicenya recommended bgt, mesti booking dulu","dulu","I-CLAUSE"
292,"pantainya bikin betah, harga okelah","pantainya","B-CLAUSE"
292,"pantainya bikin betah, harga okelah","bikin","I-CLAUSE"
292,"pantainya bikin betah, harga okelah","betah,","I-CLAUSE"
292,"pantainya bikin betah, harga okelah","harga","I-CLAUSE"
292,"pantainya bikin betah, harga okelah","okelah","I-CLAUSE"
293,"tempatnya bikin betah, tapi jauh","tempatnya","B-CLAUSE"
293,"tempatnya bikin betah, tapi jauh","bikin","I-CLAUSE"
293,"tempatnya bikin betah, tapi jauh","betah,","I-CLAUSE"
293,"tempatnya bikin betah, tapi jauh","tapi","I-CLAUSE"
293,"tempatnya bikin betah, tapi jauh","jauh","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","tempatnya","B-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","biasa","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","aja,","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","next","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","time","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","mau","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","balik","I-CLAUSE"
294,"tempatnya biasa aja, next time mau balik lagi","lagi","I-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","hotelnya","B-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","ga","I-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","sesuai","I-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","ekspektasi,","I-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","cocok","I-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","buat","I-CLAUSE"
295,"hotelnya ga sesuai ekspektasi, cocok buat healing","healing","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","view-nya","B-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","mantap","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","banget,","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","next","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","time","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","mau","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","balik","I-CLAUSE"
296,"view-nya mantap banget, next time mau balik lagi","lagi","I-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","pantainya","B-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","worth","I-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","it","I-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","lah,","I-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","mesti","I-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","booking","I-CLAUSE"
297,"pantainya worth it lah, mesti booking dulu","dulu","I-CLAUSE"
298,"pantainya rame parah, mesti booking dulu","pantainya","B-CLAUSE"
298,"pantainya rame parah, mesti booking dulu","rame","I-CLAUSE"
298,"pantainya rame parah, mesti booking dulu","parah,","I-CLAUSE"
298,"pantainya rame parah, mesti booking dulu","mesti","I-CLAUSE"
298,"pantainya rame parah, mesti booking dulu","booking","I-CLAUSE"
298,"pantainya rame parah, mesti booking dulu","dulu","I-CLAUSE"
299,"pantainya agak kecewa sih, tapi jauh","pantainya","B-CLAUSE"
299,"pantainya agak kecewa sih, tapi jauh","agak","I-CLAUSE"
299,"pantainya agak kecewa sih, tapi jauh","kecewa","I-CLAUSE"
299,"pantainya agak kecewa sih, tapi jauh","sih,","I-CLAUSE"
299,"pantainya agak kecewa sih, tapi jauh","tapi","I-CLAUSE"
299,"pantainya agak kecewa sih, tapi jauh","jauh","I-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","pantainya","B-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","agak","I-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","kecewa","I-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","sih,","I-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","cocok","I-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","buat","I-CLAUSE"
300,"pantainya agak kecewa sih, cocok buat healing","healing","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","hotelnya","B-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","bikin","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","betah,","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","ga","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","ke","I-CLAUSE"
301,"hotelnya bikin betah, ga nyesel dateng ke sini","sini","I-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","pantainya","B-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","rame","I-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","parah,","I-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","lumayan","I-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","buat","I-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","liburan","I-CLAUSE"
302,"pantainya rame parah, lumayan buat liburan singkat","singkat","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","pengalamannya","B-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","agak","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","kecewa","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","sih,","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","next","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","time","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","mau","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","balik","I-CLAUSE"
303,"pengalamannya agak kecewa sih, next time mau balik lagi","lagi","I-CLAUSE"
304,"makanannya mantap banget, harga okelah","makanannya","B-CLAUSE"
304,"makanannya mantap banget, harga okelah","mantap","I-CLAUSE"
304,"makanannya mantap banget, harga okelah","banget,","I-CLAUSE"
304,"makanannya mantap banget, harga okelah","harga","I-CLAUSE"
304,"makanannya mantap banget, harga okelah","okelah","I-CLAUSE"
305,"hotelnya biasa aja, mesti booking dulu","hotelnya","B-CLAUSE"
305,"hotelnya biasa aja, mesti booking dulu","biasa","I-CLAUSE"
305,"hotelnya biasa aja, mesti booking dulu","aja,","I-CLAUSE"
305,"hotelnya biasa aja, mesti booking dulu","mesti","I-CLAUSE"
305,"hotelnya biasa aja, mesti booking dulu","booking","I-CLAUSE"
305,"hotelnya biasa aja, mesti booking dulu","dulu","I-CLAUSE"
306,"pantainya biasa aja, tapi jauh","pantainya","B-CLAUSE"
306,"pantainya biasa aja, tapi jauh","biasa","I-CLAUSE"
306,"pantainya biasa aja, tapi jauh","aja,","I-CLAUSE"
306,"pantainya biasa aja, tapi jauh","tapi","I-CLAUSE"
306,"pantainya biasa aja, tapi jauh","jauh","I-CLAUSE"
307,"suasananya ga sesuai ekspektasi, tapi jauh","suasananya","B-CLAUSE"
307,"suasananya ga sesuai ekspektasi, tapi jauh","ga","I-CLAUSE"
307,"suasananya ga sesuai ekspektasi, tapi jauh","sesuai","I-CLAUSE"
307,"suasananya ga sesuai ekspektasi, tapi jauh","ekspektasi,","I-CLAUSE"
307,"suasananya ga sesuai ekspektasi, tapi jauh","tapi","I-CLAUSE"
307,"suasananya ga sesuai ekspektasi, tapi jauh","jauh","I-CLAUSE"
308,"tempatnya mantap banget, tapi jauh","tempatnya","B-CLAUSE"
308,"tempatnya mantap banget, tapi jauh","mantap","I-CLAUSE"
308,"tempatnya mantap banget, tapi jauh","banget,","I-CLAUSE"
308,"tempatnya mantap banget, tapi jauh","tapi","I-CLAUSE"
308,"tempatnya mantap banget, tapi jauh","jauh","I-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","servicenya","B-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","worth","I-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","it","I-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","lah,","I-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","cocok","I-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","buat","I-CLAUSE"
309,"servicenya worth it lah, cocok buat healing","healing","I-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","suasananya","B-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","agak","I-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","kecewa","I-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","sih,","I-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","cocok","I-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","buat","I-CLAUSE"
310,"suasananya agak kecewa sih, cocok buat healing","healing","I-CLAUSE"
311,"pengalamannya bikin betah, mesti booking dulu","pengalamannya","B-CLAUSE"
311,"pengalamannya bikin betah, mesti booking dulu","bikin","I-CLAUSE"
311,"pengalamannya bikin betah, mesti booking dulu","betah,","I-CLAUSE"
311,"pengalamannya bikin betah, mesti booking dulu","mesti","I-CLAUSE"
311,"pengalamannya bikin betah, mesti booking dulu","booking","I-CLAUSE"
311,"pengalamannya bikin betah, mesti booking dulu","dulu","I-CLAUSE"
312,"servicenya bikin betah, cocok buat healing","servicenya","B-CLAUSE"
312,"servicenya bikin betah, cocok buat healing","bikin","I-CLAUSE"
312,"servicenya bikin betah, cocok buat healing","betah,","I-CLAUSE"
312,"servicenya bikin betah, cocok buat healing","cocok","I-CLAUSE"
312,"servicenya bikin betah, cocok buat healing","buat","I-CLAUSE"
312,"servicenya bikin betah, cocok buat healing","healing","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","view-nya","B-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","worth","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","it","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","lah,","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","ga","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","ke","I-CLAUSE"
313,"view-nya worth it lah, ga nyesel dateng ke sini","sini","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","tempatnya","B-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","recommended","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","bgt,","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","ga","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","dateng","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","ke","I-CLAUSE"
314,"tempatnya recommended bgt, ga nyesel dateng ke sini","sini","I-CLAUSE"
315,"pengalamannya bikin betah, harga okelah","pengalamannya","B-CLAUSE"
315,"pengalamannya bikin betah, harga okelah","bikin","I-CLAUSE"
315,"pengalamannya bikin betah, harga okelah","betah,","I-CLAUSE"
315,"pengalamannya bikin betah, harga okelah","harga","I-CLAUSE"
315,"pengalamannya bikin betah, harga okelah","okelah","I-CLAUSE"
316,"pantainya recommended bgt, harga okelah","pantainya","B-CLAUSE"
316,"pantainya recommended bgt, harga okelah","recommended","I-CLAUSE"
316,"pantainya recommended bgt, harga okelah","bgt,","I-CLAUSE"
316,"pantainya recommended bgt, harga okelah","harga","I-CLAUSE"
316,"pantainya recommended bgt, harga okelah","okelah","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","pengalamannya","B-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","mantap","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","banget,","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","next","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","time","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","mau","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","balik","I-CLAUSE"
317,"pengalamannya mantap banget, next time mau balik lagi","lagi","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","servicenya","B-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","bikin","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","betah,","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","ga","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","ke","I-CLAUSE"
318,"servicenya bikin betah, ga nyesel dateng ke sini","sini","I-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","makanannya","B-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","recommended","I-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","bgt,","I-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","lumayan","I-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","buat","I-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","liburan","I-CLAUSE"
319,"makanannya recommended bgt, lumayan buat liburan singkat","singkat","I-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","servicenya","B-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","biasa","I-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","aja,","I-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","lumayan","I-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","buat","I-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","liburan","I-CLAUSE"
320,"servicenya biasa aja, lumayan buat liburan singkat","singkat","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","makanannya","B-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","recommended","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","bgt,","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","ga","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","dateng","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","ke","I-CLAUSE"
321,"makanannya recommended bgt, ga nyesel dateng ke sini","sini","I-CLAUSE"
322,"pengalamannya biasa aja, mesti booking dulu","pengalamannya","B-CLAUSE"
322,"pengalamannya biasa aja, mesti booking dulu","biasa","I-CLAUSE"
322,"pengalamannya biasa aja, mesti booking dulu","aja,","I-CLAUSE"
322,"pengalamannya biasa aja, mesti booking dulu","mesti","I-CLAUSE"
322,"pengalamannya biasa aja, mesti booking dulu","booking","I-CLAUSE"
322,"pengalamannya biasa aja, mesti booking dulu","dulu","I-CLAUSE"
323,"suasananya recommended bgt, mesti booking dulu","suasananya","B-CLAUSE"
323,"suasananya recommended bgt, mesti booking dulu","recommended","I-CLAUSE"
323,"suasananya recommended bgt, mesti booking dulu","bgt,","I-CLAUSE"
323,"suasananya recommended bgt, mesti booking dulu","mesti","I-CLAUSE"
323,"suasananya recommended bgt, mesti booking dulu","booking","I-CLAUSE"
323,"suasananya recommended bgt, mesti booking dulu","dulu","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","tempatnya","B-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","agak","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","kecewa","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","sih,","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","next","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","time","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","mau","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","balik","I-CLAUSE"
324,"tempatnya agak kecewa sih, next time mau balik lagi","lagi","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","pantainya","B-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","mantap","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","banget,","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","ga","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","dateng","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","ke","I-CLAUSE"
325,"pantainya mantap banget, ga nyesel dateng ke sini","sini","I-CLAUSE"
326,"hotelnya recommended bgt, harga okelah","hotelnya","B-CLAUSE"
326,"hotelnya recommended bgt, harga okelah","recommended","I-CLAUSE"
326,"hotelnya recommended bgt, harga okelah","bgt,","I-CLAUSE"
326,"hotelnya recommended bgt, harga okelah","harga","I-CLAUSE"
326,"hotelnya recommended bgt, harga okelah","okelah","I-CLAUSE"
327,"makanannya recommended bgt, sayang ramai banget","makanannya","B-CLAUSE"
327,"makanannya recommended bgt, sayang ramai banget","recommended","I-CLAUSE"
327,"makanannya recommended bgt, sayang ramai banget","bgt,","I-CLAUSE"
327,"makanannya recommended bgt, sayang ramai banget","sayang","I-CLAUSE"
327,"makanannya recommended bgt, sayang ramai banget","ramai","I-CLAUSE"
327,"makanannya recommended bgt, sayang ramai banget","banget","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","view-nya","B-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","biasa","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","aja,","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","next","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","time","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","mau","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","balik","I-CLAUSE"
328,"view-nya biasa aja, next time mau balik lagi","lagi","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","servicenya","B-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","mantap","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","banget,","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","next","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","time","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","mau","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","balik","I-CLAUSE"
329,"servicenya mantap banget, next time mau balik lagi","lagi","I-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","suasananya","B-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","worth","I-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","it","I-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","lah,","I-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","mesti","I-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","booking","I-CLAUSE"
330,"suasananya worth it lah, mesti booking dulu","dulu","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","tempatnya","B-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","worth","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","it","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","lah,","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","ga","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","nyesel","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","dateng","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","ke","I-CLAUSE"
331,"tempatnya worth it lah, ga nyesel dateng ke sini","sini","I-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","servicenya","B-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","recommended","I-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","bgt,","I-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","lumayan","I-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","buat","I-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","liburan","I-CLAUSE"
332,"servicenya recommended bgt, lumayan buat liburan singkat","singkat","I-CLAUSE"
333,"pengalamannya rame parah, sayang ramai banget","pengalamannya","B-CLAUSE"
333,"pengalamannya rame parah, sayang ramai banget","rame","I-CLAUSE"
333,"pengalamannya rame parah, sayang ramai banget","parah,","I-CLAUSE"
333,"pengalamannya rame parah, sayang ramai banget","sayang","I-CLAUSE"
333,"pengalamannya rame parah, sayang ramai banget","ramai","I-CLAUSE"
333,"pengalamannya rame parah, sayang ramai banget","banget","I-CLAUSE"
334,"tempatnya recommended bgt, harga okelah","tempatnya","B-CLAUSE"
334,"tempatnya recommended bgt, harga okelah","recommended","I-CLAUSE"
334,"tempatnya recommended bgt, harga okelah","bgt,","I-CLAUSE"
334,"tempatnya recommended bgt, harga okelah","harga","I-CLAUSE"
334,"tempatnya recommended bgt, harga okelah","okelah","I-CLAUSE"
335,"suasananya agak kecewa sih, sayang ramai banget","suasananya","B-CLAUSE"
335,"suasananya agak kecewa sih, sayang ramai banget","agak","I-CLAUSE"
335,"suasananya agak kecewa sih, sayang ramai banget","kecewa","I-CLAUSE"
335,"suasananya agak kecewa sih, sayang ramai banget","sih,","I-CLAUSE"
335,"suasananya agak kecewa sih, sayang ramai banget","sayang","I-CLAUSE"
